sequence_id	token_id	morpheme	tag	sequence
seq_1361	2	na	NOUN	ta mu na pa
seq_1361	3	pa	NOUN	ta mu na pa
seq_1362	0	ka	NOUN	ka ta ku dh
seq_1362	1	ta	NOUN	ka ta ku dh
seq_1362	2	ku	NOUN	ka ta ku dh
seq_1362	3	dh	VERB	ka ta ku dh
seq_1363	0	ra	NOUN	ra dh la ma ta
seq_1363	1	dh	VERB	ra dh la ma ta
seq_1363	2	la	ADJ	ra dh la ma ta
seq_1363	3	ma	NOUN	ra dh la ma ta
seq_1363	4	ta	NOUN	ra dh la ma ta
seq_1364	0	na	NOUN	na g dh pa
seq_1364	1	g	NOUN	na g dh pa
seq_1364	2	dh	VERB	na g dh pa
seq_1364	3	pa	NOUN	na g dh pa
seq_1365	0	la	ADJ	la sa sa ra pa
seq_1365	1	sa	NOUN	la sa sa ra pa
seq_1365	2	sa	NOUN	la sa sa ra pa
seq_1365	3	ra	NOUN	la sa sa ra pa
seq_1365	4	pa	NOUN	la sa sa ra pa
seq_1366	0	ku	NOUN	ku pa na na na ka
seq_1366	1	pa	NOUN	ku pa na na na ka
seq_1366	2	na	NOUN	ku pa na na na ka
seq_1366	3	na	NOUN	ku pa na na na ka
seq_1366	4	na	NOUN	ku pa na na na ka
seq_1366	5	ka	NOUN	ku pa na na na ka
seq_1367	0	la	ADJ	la gh ka
seq_1367	1	gh	NOUN	la gh ka
seq_1367	2	ka	NOUN	la gh ka
seq_1368	0	la	ADJ	la pa ja ra
seq_1368	1	pa	NOUN	la pa ja ra
seq_1368	2	ja	VERB	la pa ja ra
seq_1368	3	ra	NOUN	la pa ja ra
seq_1369	0	la	ADJ	la ra ma ma
seq_1369	1	ra	NOUN	la ra ma ma
seq_1369	2	ma	NOUN	la ra ma ma
seq_1369	3	ma	NOUN	la ra ma ma
seq_1370	0	la	ADJ	la ka nan ma dh
seq_1370	1	ka	NOUN	la ka nan ma dh
seq_1370	2	nan	NOUN	la ka nan ma dh
seq_1370	3	ma	NOUN	la ka nan ma dh
seq_1370	4	dh	VERB	la ka nan ma dh
seq_1371	0	la	ADJ	la ka g na
seq_1371	1	ka	NOUN	la ka g na
seq_1371	2	g	NOUN	la ka g na
seq_1371	3	na	NOUN	la ka g na
seq_1372	0	g	NOUN	g na ga ku ta sa
seq_1372	1	na	NOUN	g na ga ku ta sa
seq_1372	2	ga	ADJ	g na ga ku ta sa
seq_1372	3	ku	NOUN	g na ga ku ta sa
seq_1372	4	ta	NOUN	g na ga ku ta sa
seq_1372	5	sa	NOUN	g na ga ku ta sa
seq_1373	0	ch	NOUN	ch bh pa
seq_1373	1	bh	VERB	ch bh pa
seq_1373	2	pa	NOUN	ch bh pa
seq_1374	0	bh	VERB	bh ra ta
seq_1374	1	ra	NOUN	bh ra ta
seq_1374	2	ta	NOUN	bh ra ta
seq_1375	0	pa	NOUN	pa pa ha
seq_1375	1	pa	NOUN	pa pa ha
seq_1375	2	ha	NOUN	pa pa ha
seq_1376	0	ku	NOUN	ku pa pa ka
seq_1376	1	pa	NOUN	ku pa pa ka
seq_1376	2	pa	NOUN	ku pa pa ka
seq_1376	3	ka	NOUN	ku pa pa ka
seq_1377	0	ku	NOUN	ku ka ka
seq_1377	1	ka	NOUN	ku ka ka
seq_1377	2	ka	NOUN	ku ka ka
seq_1378	0	ta	NOUN	ta na dh
seq_1378	1	na	NOUN	ta na dh
seq_1378	2	dh	VERB	ta na dh
seq_1379	0	ga	ADJ	ga sa la
seq_1379	1	sa	NOUN	ga sa la
seq_1379	2	la	ADJ	ga sa la
seq_1380	0	ba	ADJ	ba ta pa ja
seq_1380	1	ta	NOUN	ba ta pa ja
seq_1380	2	pa	NOUN	ba ta pa ja
seq_1380	3	ja	VERB	ba ta pa ja
seq_1381	0	pa	NOUN	pa na la
seq_1381	1	na	NOUN	pa na la
seq_1381	2	la	ADJ	pa na la
seq_1382	0	sa	NOUN	sa ka ra la
seq_1382	1	ka	NOUN	sa ka ra la
seq_1382	2	ra	NOUN	sa ka ra la
seq_1382	3	la	ADJ	sa ka ra la
seq_1383	0	pa	NOUN	pa bh ja ku pa
seq_1383	1	bh	VERB	pa bh ja ku pa
seq_1383	2	ja	VERB	pa bh ja ku pa
seq_1383	3	ku	NOUN	pa bh ja ku pa
seq_1383	4	pa	NOUN	pa bh ja ku pa
seq_1384	0	bh	VERB	bh ta pa ta
seq_1384	1	ta	NOUN	bh ta pa ta
seq_1384	2	pa	NOUN	bh ta pa ta
seq_1384	3	ta	NOUN	bh ta pa ta
seq_1385	0	ha	NOUN	ha pa ba
seq_1385	1	pa	NOUN	ha pa ba
seq_1385	2	ba	ADJ	ha pa ba
seq_1386	0	na	NOUN	na la ba
seq_1386	1	la	ADJ	na la ba
seq_1386	2	ba	ADJ	na la ba
seq_1387	0	ka	NOUN	ka ku ch
seq_1387	1	ku	NOUN	ka ku ch
seq_1387	2	ch	NOUN	ka ku ch
seq_1388	0	na	NOUN	na na ma
seq_1388	1	na	NOUN	na na ma
seq_1388	2	ma	NOUN	na na ma
seq_1389	0	ha	NOUN	ha pa ka ma
seq_1389	1	pa	NOUN	ha pa ka ma
seq_1389	2	ka	NOUN	ha pa ka ma
seq_1389	3	ma	NOUN	ha pa ka ma
seq_1390	0	na	NOUN	na na pa la ta
seq_1390	1	na	NOUN	na na pa la ta
seq_1390	2	pa	NOUN	na na pa la ta
seq_1390	3	la	ADJ	na na pa la ta
seq_1390	4	ta	NOUN	na na pa la ta
seq_1391	0	ku	NOUN	ku na la
seq_1391	1	na	NOUN	ku na la
seq_1391	2	la	ADJ	ku na la
seq_1392	0	ta	NOUN	ta sa nan
seq_1392	1	sa	NOUN	ta sa nan
seq_1392	2	nan	NOUN	ta sa nan
seq_1393	0	la	ADJ	la gh gh na
seq_1393	1	gh	NOUN	la gh gh na
seq_1393	2	gh	NOUN	la gh gh na
seq_1393	3	na	NOUN	la gh gh na
seq_1394	0	la	ADJ	la mu ka pa sa
seq_1394	1	mu	NOUN	la mu ka pa sa
seq_1394	2	ka	NOUN	la mu ka pa sa
seq_1394	3	pa	NOUN	la mu ka pa sa
seq_1394	4	sa	NOUN	la mu ka pa sa
seq_1395	0	dh	VERB	dh sa gh na
seq_1395	1	sa	NOUN	dh sa gh na
seq_1395	2	gh	NOUN	dh sa gh na
seq_1395	3	na	NOUN	dh sa gh na
seq_1396	0	na	NOUN	na ka pu
seq_1396	1	ka	NOUN	na ka pu
seq_1396	2	pu	ADJ	na ka pu
seq_1397	0	ba	ADJ	ba ta na pa
seq_1397	1	ta	NOUN	ba ta na pa
seq_1397	2	na	NOUN	ba ta na pa
seq_1397	3	pa	NOUN	ba ta na pa
seq_1398	0	na	NOUN	na na bh
seq_1398	1	na	NOUN	na na bh
seq_1398	2	bh	VERB	na na bh
seq_1399	0	pa	NOUN	pa la na pa
seq_1399	1	la	ADJ	pa la na pa
seq_1399	2	na	NOUN	pa la na pa
seq_1399	3	pa	NOUN	pa la na pa
seq_1400	0	pa	NOUN	pa si sa ha na
seq_1400	1	si	VERB	pa si sa ha na
seq_1400	2	sa	NOUN	pa si sa ha na
seq_1400	3	ha	NOUN	pa si sa ha na
seq_1400	4	na	NOUN	pa si sa ha na
seq_1401	0	ta	NOUN	ta ta ka
seq_1401	1	ta	NOUN	ta ta ka
seq_1401	2	ka	NOUN	ta ta ka
seq_1402	0	la	ADJ	la nan pa g
seq_1402	1	nan	NOUN	la nan pa g
seq_1402	2	pa	NOUN	la nan pa g
seq_1402	3	g	NOUN	la nan pa g
seq_1403	0	dh	VERB	dh bh ka ta
seq_1403	1	bh	VERB	dh bh ka ta
seq_1403	2	ka	NOUN	dh bh ka ta
seq_1403	3	ta	NOUN	dh bh ka ta
seq_1404	0	na	NOUN	na nan nan
seq_1404	1	nan	NOUN	na nan nan
seq_1404	2	nan	NOUN	na nan nan
seq_1405	0	ta	NOUN	ta ha ka
seq_1405	1	ha	NOUN	ta ha ka
seq_1405	2	ka	NOUN	ta ha ka
seq_1406	0	la	ADJ	la sa na
seq_1406	1	sa	NOUN	la sa na
seq_1406	2	na	NOUN	la sa na
seq_1407	0	ma	NOUN	ma pa ku
seq_1407	1	pa	NOUN	ma pa ku
seq_1407	2	ku	NOUN	ma pa ku
seq_1408	0	ku	NOUN	ku ka nan
seq_1408	1	ka	NOUN	ku ka nan
seq_1408	2	nan	NOUN	ku ka nan
seq_1409	0	na	NOUN	na ba pa la bh pa ga pa
seq_1409	1	ba	ADJ	na ba pa la bh pa ga pa
seq_1409	2	pa	NOUN	na ba pa la bh pa ga pa
seq_1409	3	la	ADJ	na ba pa la bh pa ga pa
seq_1409	4	bh	VERB	na ba pa la bh pa ga pa
seq_1409	5	pa	NOUN	na ba pa la bh pa ga pa
seq_1409	6	ga	ADJ	na ba pa la bh pa ga pa
seq_1409	7	pa	NOUN	na ba pa la bh pa ga pa
seq_1410	0	ma	NOUN	ma nan na
seq_1410	1	nan	NOUN	ma nan na
seq_1410	2	na	NOUN	ma nan na
seq_1411	0	la	ADJ	la ga ka
seq_1411	1	ga	ADJ	la ga ka
seq_1411	2	ka	NOUN	la ga ka
seq_1412	0	la	ADJ	la la bh
seq_1412	1	la	ADJ	la la bh
seq_1412	2	bh	VERB	la la bh
seq_1413	0	ta	NOUN	ta ma ta
seq_1413	1	ma	NOUN	ta ma ta
seq_1413	2	ta	NOUN	ta ma ta
seq_1414	0	sa	NOUN	sa la dh
seq_1414	1	la	ADJ	sa la dh
seq_1414	2	dh	VERB	sa la dh
seq_1415	0	ba	ADJ	ba ta ta
seq_1415	1	ta	NOUN	ba ta ta
seq_1415	2	ta	NOUN	ba ta ta
seq_1416	0	la	ADJ	la pa bh sa ba
seq_1416	1	pa	NOUN	la pa bh sa ba
seq_1416	2	bh	VERB	la pa bh sa ba
seq_1416	3	sa	NOUN	la pa bh sa ba
seq_1416	4	ba	ADJ	la pa bh sa ba
seq_1417	0	na	NOUN	na ka ka pa sa
seq_1417	1	ka	NOUN	na ka ka pa sa
seq_1417	2	ka	NOUN	na ka ka pa sa
seq_1417	3	pa	NOUN	na ka ka pa sa
seq_1417	4	sa	NOUN	na ka ka pa sa
seq_1418	0	la	ADJ	la g ka ma ka
seq_1418	1	g	NOUN	la g ka ma ka
seq_1418	2	ka	NOUN	la g ka ma ka
seq_1418	3	ma	NOUN	la g ka ma ka
seq_1418	4	ka	NOUN	la g ka ma ka
seq_1419	0	ba	ADJ	ba ta pa ba
seq_1419	1	ta	NOUN	ba ta pa ba
seq_1419	2	pa	NOUN	ba ta pa ba
seq_1419	3	ba	ADJ	ba ta pa ba
seq_1420	0	dh	VERB	dh ma na na ka
seq_1420	1	ma	NOUN	dh ma na na ka
seq_1420	2	na	NOUN	dh ma na na ka
seq_1420	3	na	NOUN	dh ma na na ka
seq_1420	4	ka	NOUN	dh ma na na ka
seq_1421	0	pa	NOUN	pa na si ra
seq_1421	1	na	NOUN	pa na si ra
seq_1421	2	si	VERB	pa na si ra
seq_1421	3	ra	NOUN	pa na si ra
seq_1422	0	la	ADJ	la ku la
seq_1422	1	ku	NOUN	la ku la
seq_1422	2	la	ADJ	la ku la
seq_1423	0	pa	NOUN	pa ka ku ba
seq_1423	1	ka	NOUN	pa ka ku ba
seq_1423	2	ku	NOUN	pa ka ku ba
seq_1423	3	ba	ADJ	pa ka ku ba
seq_1424	0	bh	VERB	bh ma pa ha
seq_1424	1	ma	NOUN	bh ma pa ha
seq_1424	2	pa	NOUN	bh ma pa ha
seq_1424	3	ha	NOUN	bh ma pa ha
seq_1425	0	ma	NOUN	ma ma na na bh
seq_1425	1	ma	NOUN	ma ma na na bh
seq_1425	2	na	NOUN	ma ma na na bh
seq_1425	3	na	NOUN	ma ma na na bh
seq_1425	4	bh	VERB	ma ma na na bh
seq_1426	0	pa	NOUN	pa ku ku dh
seq_1426	1	ku	NOUN	pa ku ku dh
seq_1426	2	ku	NOUN	pa ku ku dh
seq_1426	3	dh	VERB	pa ku ku dh
seq_1427	0	ka	NOUN	ka bh na
seq_1427	1	bh	VERB	ka bh na
seq_1427	2	na	NOUN	ka bh na
seq_1428	0	nan	NOUN	nan ra ma da sa
seq_1428	1	ra	NOUN	nan ra ma da sa
seq_1428	2	ma	NOUN	nan ra ma da sa
seq_1428	3	da	VERB	nan ra ma da sa
seq_1428	4	sa	NOUN	nan ra ma da sa
seq_1429	0	sa	NOUN	sa ba sa ka
seq_1429	1	ba	ADJ	sa ba sa ka
seq_1429	2	sa	NOUN	sa ba sa ka
seq_1429	3	ka	NOUN	sa ba sa ka
seq_1430	0	ka	NOUN	ka la la
seq_1430	1	la	ADJ	ka la la
seq_1430	2	la	ADJ	ka la la
seq_1431	0	pa	NOUN	pa la ka
seq_1431	1	la	ADJ	pa la ka
seq_1431	2	ka	NOUN	pa la ka
seq_1432	0	da	VERB	da sh ka
seq_1432	1	sh	VERB	da sh ka
seq_1432	2	ka	NOUN	da sh ka
seq_1433	0	la	ADJ	la na ma na
seq_1433	1	na	NOUN	la na ma na
seq_1433	2	ma	NOUN	la na ma na
seq_1433	3	na	NOUN	la na ma na
seq_1434	0	bh	VERB	bh ra ka pa
seq_1434	1	ra	NOUN	bh ra ka pa
seq_1434	2	ka	NOUN	bh ra ka pa
seq_1434	3	pa	NOUN	bh ra ka pa
seq_1435	0	ka	NOUN	ka na ku
seq_1435	1	na	NOUN	ka na ku
seq_1435	2	ku	NOUN	ka na ku
seq_1436	0	ba	ADJ	ba na nan
seq_1436	1	na	NOUN	ba na nan
seq_1436	2	nan	NOUN	ba na nan
seq_1437	0	na	NOUN	na sa na
seq_1437	1	sa	NOUN	na sa na
seq_1437	2	na	NOUN	na sa na
seq_1438	0	na	NOUN	na la da
seq_1438	1	la	ADJ	na la da
seq_1438	2	da	VERB	na la da
seq_1439	0	bh	VERB	bh ku sa ta
seq_1439	1	ku	NOUN	bh ku sa ta
seq_1439	2	sa	NOUN	bh ku sa ta
seq_1439	3	ta	NOUN	bh ku sa ta
seq_1440	0	na	NOUN	na ba ma ta ta
seq_1440	1	ba	ADJ	na ba ma ta ta
seq_1440	2	ma	NOUN	na ba ma ta ta
seq_1440	3	ta	NOUN	na ba ma ta ta
seq_1440	4	ta	NOUN	na ba ma ta ta
seq_1441	0	ha	NOUN	ha gh na ku la ra
seq_1441	1	gh	NOUN	ha gh na ku la ra
seq_1441	2	na	NOUN	ha gh na ku la ra
seq_1441	3	ku	NOUN	ha gh na ku la ra
seq_1441	4	la	ADJ	ha gh na ku la ra
seq_1441	5	ra	NOUN	ha gh na ku la ra
seq_1442	0	g	NOUN	g ta pa ma
seq_1442	1	ta	NOUN	g ta pa ma
seq_1442	2	pa	NOUN	g ta pa ma
seq_1442	3	ma	NOUN	g ta pa ma
seq_1443	0	ma	NOUN	ma sh ja ta pa sa
seq_1443	1	sh	VERB	ma sh ja ta pa sa
seq_1443	2	ja	VERB	ma sh ja ta pa sa
seq_1443	3	ta	NOUN	ma sh ja ta pa sa
seq_1443	4	pa	NOUN	ma sh ja ta pa sa
seq_1443	5	sa	NOUN	ma sh ja ta pa sa
seq_1444	0	la	ADJ	la da dh pa
seq_1444	1	da	VERB	la da dh pa
seq_1444	2	dh	VERB	la da dh pa
seq_1444	3	pa	NOUN	la da dh pa
seq_1445	0	pa	NOUN	pa re sh
seq_1445	1	re	VERB	pa re sh
seq_1445	2	sh	VERB	pa re sh
seq_1446	0	la	ADJ	la ku sa ga
seq_1446	1	ku	NOUN	la ku sa ga
seq_1446	2	sa	NOUN	la ku sa ga
seq_1446	3	ga	ADJ	la ku sa ga
seq_1447	0	na	NOUN	na la na la
seq_1447	1	la	ADJ	na la na la
seq_1447	2	na	NOUN	na la na la
seq_1447	3	la	ADJ	na la na la
seq_1448	0	pa	NOUN	pa na na
seq_1448	1	na	NOUN	pa na na
seq_1448	2	na	NOUN	pa na na
seq_1449	0	bh	VERB	bh pa ta
seq_1449	1	pa	NOUN	bh pa ta
seq_1449	2	ta	NOUN	bh pa ta
seq_1450	0	nan	NOUN	nan nan pa ra gh
seq_1450	1	nan	NOUN	nan nan pa ra gh
seq_1450	2	pa	NOUN	nan nan pa ra gh
seq_1450	3	ra	NOUN	nan nan pa ra gh
seq_1450	4	gh	NOUN	nan nan pa ra gh
seq_1451	0	dh	VERB	dh ra ka
seq_1451	1	ra	NOUN	dh ra ka
seq_1451	2	ka	NOUN	dh ra ka
seq_1452	0	na	NOUN	na nan na
seq_1452	1	nan	NOUN	na nan na
seq_1452	2	na	NOUN	na nan na
seq_1453	0	ta	NOUN	ta ka ku dh ku
seq_1453	1	ka	NOUN	ta ka ku dh ku
seq_1453	2	ku	NOUN	ta ka ku dh ku
seq_1453	3	dh	VERB	ta ka ku dh ku
seq_1453	4	ku	NOUN	ta ka ku dh ku
seq_1454	0	ku	NOUN	ku na ga an
seq_1454	1	na	NOUN	ku na ga an
seq_1454	2	ga	ADJ	ku na ga an
seq_1454	3	an	ADP	ku na ga an
seq_1455	0	ka	NOUN	ka ja nan la
seq_1455	1	ja	VERB	ka ja nan la
seq_1455	2	nan	NOUN	ka ja nan la
seq_1455	3	la	ADJ	ka ja nan la
seq_1456	0	pa	NOUN	pa ha na
seq_1456	1	ha	NOUN	pa ha na
seq_1456	2	na	NOUN	pa ha na
seq_1457	0	dh	VERB	dh pa pa ta
seq_1457	1	pa	NOUN	dh pa pa ta
seq_1457	2	pa	NOUN	dh pa pa ta
seq_1457	3	ta	NOUN	dh pa pa ta
seq_1458	0	ku	NOUN	ku ra ta
seq_1458	1	ra	NOUN	ku ra ta
seq_1458	2	ta	NOUN	ku ra ta
seq_1459	0	pu	ADJ	pu ma ma mu
seq_1459	1	ma	NOUN	pu ma ma mu
seq_1459	2	ma	NOUN	pu ma ma mu
seq_1459	3	mu	NOUN	pu ma ma mu
seq_1460	0	ma	NOUN	ma ka mu na
seq_1460	1	ka	NOUN	ma ka mu na
seq_1460	2	mu	NOUN	ma ka mu na
seq_1460	3	na	NOUN	ma ka mu na
seq_1461	0	ma	NOUN	ma pa ra
seq_1461	1	pa	NOUN	ma pa ra
seq_1461	2	ra	NOUN	ma pa ra
seq_1462	0	ba	ADJ	ba ta nan
seq_1462	1	ta	NOUN	ba ta nan
seq_1462	2	nan	NOUN	ba ta nan
seq_1463	0	ka	NOUN	ka ta pa
seq_1463	1	ta	NOUN	ka ta pa
seq_1463	2	pa	NOUN	ka ta pa
seq_1464	0	sa	NOUN	sa sa sa na
seq_1464	1	sa	NOUN	sa sa sa na
seq_1464	2	sa	NOUN	sa sa sa na
seq_1464	3	na	NOUN	sa sa sa na
seq_1465	0	mu	NOUN	mu ra pa ma
seq_1465	1	ra	NOUN	mu ra pa ma
seq_1465	2	pa	NOUN	mu ra pa ma
seq_1465	3	ma	NOUN	mu ra pa ma
seq_1466	0	pa	NOUN	pa sa la ka na
seq_1466	1	sa	NOUN	pa sa la ka na
seq_1466	2	la	ADJ	pa sa la ka na
seq_1466	3	ka	NOUN	pa sa la ka na
seq_1466	4	na	NOUN	pa sa la ka na
seq_1467	0	ra	NOUN	ra na si ka
seq_1467	1	na	NOUN	ra na si ka
seq_1467	2	si	VERB	ra na si ka
seq_1467	3	ka	NOUN	ra na si ka
seq_1468	0	ka	NOUN	ka sa ta ba na
seq_1468	1	sa	NOUN	ka sa ta ba na
seq_1468	2	ta	NOUN	ka sa ta ba na
seq_1468	3	ba	ADJ	ka sa ta ba na
seq_1468	4	na	NOUN	ka sa ta ba na
seq_1469	0	ka	NOUN	ka ba la ma
seq_1469	1	ba	ADJ	ka ba la ma
seq_1469	2	la	ADJ	ka ba la ma
seq_1469	3	ma	NOUN	ka ba la ma
seq_1470	0	g	NOUN	g ka ta ka
seq_1470	1	ka	NOUN	g ka ta ka
seq_1470	2	ta	NOUN	g ka ta ka
seq_1470	3	ka	NOUN	g ka ta ka
seq_1471	0	pa	NOUN	pa ka bh ka dh sa
seq_1471	1	ka	NOUN	pa ka bh ka dh sa
seq_1471	2	bh	VERB	pa ka bh ka dh sa
seq_1471	3	ka	NOUN	pa ka bh ka dh sa
seq_1471	4	dh	VERB	pa ka bh ka dh sa
seq_1471	5	sa	NOUN	pa ka bh ka dh sa
seq_1472	0	dh	VERB	dh na ja ba
seq_1472	1	na	NOUN	dh na ja ba
seq_1472	2	ja	VERB	dh na ja ba
seq_1472	3	ba	ADJ	dh na ja ba
seq_1473	0	ka	NOUN	ka na na
seq_1473	1	na	NOUN	ka na na
seq_1473	2	na	NOUN	ka na na
seq_1474	0	na	NOUN	na ta pa sa ba ka pa ra
seq_1474	1	ta	NOUN	na ta pa sa ba ka pa ra
seq_1474	2	pa	NOUN	na ta pa sa ba ka pa ra
seq_1474	3	sa	NOUN	na ta pa sa ba ka pa ra
seq_1474	4	ba	ADJ	na ta pa sa ba ka pa ra
seq_1474	5	ka	NOUN	na ta pa sa ba ka pa ra
seq_1474	6	pa	NOUN	na ta pa sa ba ka pa ra
seq_1474	7	ra	NOUN	na ta pa sa ba ka pa ra
seq_1475	0	sa	NOUN	sa la ku
seq_1475	1	la	ADJ	sa la ku
seq_1475	2	ku	NOUN	sa la ku
seq_1476	0	ma	NOUN	ma sa pr
seq_1476	1	sa	NOUN	ma sa pr
seq_1476	2	pr	ADP	ma sa pr
seq_1477	0	ta	NOUN	ta ma bh nan la
seq_1477	1	ma	NOUN	ta ma bh nan la
seq_1477	2	bh	VERB	ta ma bh nan la
seq_1477	3	nan	NOUN	ta ma bh nan la
seq_1477	4	la	ADJ	ta ma bh nan la
seq_1478	0	ma	NOUN	ma pa na ch
seq_1478	1	pa	NOUN	ma pa na ch
seq_1478	2	na	NOUN	ma pa na ch
seq_1478	3	ch	NOUN	ma pa na ch
seq_1479	0	na	NOUN	na ta pa sa ku
seq_1479	1	ta	NOUN	na ta pa sa ku
seq_1479	2	pa	NOUN	na ta pa sa ku
seq_1479	3	sa	NOUN	na ta pa sa ku
seq_1479	4	ku	NOUN	na ta pa sa ku
seq_1480	0	ra	NOUN	ra na pa ka ta
seq_1480	1	na	NOUN	ra na pa ka ta
seq_1480	2	pa	NOUN	ra na pa ka ta
seq_1480	3	ka	NOUN	ra na pa ka ta
seq_1480	4	ta	NOUN	ra na pa ka ta
seq_1481	0	ku	NOUN	ku la la ta ka
seq_1481	1	la	ADJ	ku la la ta ka
seq_1481	2	la	ADJ	ku la la ta ka
seq_1481	3	ta	NOUN	ku la la ta ka
seq_1481	4	ka	NOUN	ku la la ta ka
seq_1482	0	la	ADJ	la dh ka la sa la re
seq_1482	1	dh	VERB	la dh ka la sa la re
seq_1482	2	ka	NOUN	la dh ka la sa la re
seq_1482	3	la	ADJ	la dh ka la sa la re
seq_1482	4	sa	NOUN	la dh ka la sa la re
seq_1482	5	la	ADJ	la dh ka la sa la re
seq_1482	6	re	VERB	la dh ka la sa la re
seq_1483	0	na	NOUN	na dh ku
seq_1483	1	dh	VERB	na dh ku
seq_1483	2	ku	NOUN	na dh ku
seq_1484	0	mu	NOUN	mu ku pa la
seq_1484	1	ku	NOUN	mu ku pa la
seq_1484	2	pa	NOUN	mu ku pa la
seq_1484	3	la	ADJ	mu ku pa la
seq_1485	0	ha	NOUN	ha nan ta
seq_1485	1	nan	NOUN	ha nan ta
seq_1485	2	ta	NOUN	ha nan ta
seq_1486	0	ch	NOUN	ch ha pr na pa
seq_1486	1	ha	NOUN	ch ha pr na pa
seq_1486	2	pr	ADP	ch ha pr na pa
seq_1486	3	na	NOUN	ch ha pr na pa
seq_1486	4	pa	NOUN	ch ha pr na pa
seq_1487	0	ma	NOUN	ma mu ra ch
seq_1487	1	mu	NOUN	ma mu ra ch
seq_1487	2	ra	NOUN	ma mu ra ch
seq_1487	3	ch	NOUN	ma mu ra ch
seq_1488	0	ra	NOUN	ra ka ra
seq_1488	1	ka	NOUN	ra ka ra
seq_1488	2	ra	NOUN	ra ka ra
seq_1489	0	pa	NOUN	pa pa si pa ka
seq_1489	1	pa	NOUN	pa pa si pa ka
seq_1489	2	si	VERB	pa pa si pa ka
seq_1489	3	pa	NOUN	pa pa si pa ka
seq_1489	4	ka	NOUN	pa pa si pa ka
seq_1490	0	nan	NOUN	nan si pa
seq_1490	1	si	VERB	nan si pa
seq_1490	2	pa	NOUN	nan si pa
seq_1491	0	ch	NOUN	ch ka ka
seq_1491	1	ka	NOUN	ch ka ka
seq_1491	2	ka	NOUN	ch ka ka
seq_1492	0	la	ADJ	la pa mu
seq_1492	1	pa	NOUN	la pa mu
seq_1492	2	mu	NOUN	la pa mu
seq_1493	0	pa	NOUN	pa sa nan ch ka sa nan na
seq_1493	1	sa	NOUN	pa sa nan ch ka sa nan na
seq_1493	2	nan	NOUN	pa sa nan ch ka sa nan na
seq_1493	3	ch	NOUN	pa sa nan ch ka sa nan na
seq_1493	4	ka	NOUN	pa sa nan ch ka sa nan na
seq_1493	5	sa	NOUN	pa sa nan ch ka sa nan na
seq_1493	6	nan	NOUN	pa sa nan ch ka sa nan na
seq_1493	7	na	NOUN	pa sa nan ch ka sa nan na
seq_1494	0	na	NOUN	na ma na ta
seq_1494	1	ma	NOUN	na ma na ta
seq_1494	2	na	NOUN	na ma na ta
seq_1494	3	ta	NOUN	na ma na ta
seq_1495	0	ka	NOUN	ka dh ta ha pa ma sa nan
seq_1495	1	dh	VERB	ka dh ta ha pa ma sa nan
seq_1495	2	ta	NOUN	ka dh ta ha pa ma sa nan
seq_1495	3	ha	NOUN	ka dh ta ha pa ma sa nan
seq_1495	4	pa	NOUN	ka dh ta ha pa ma sa nan
seq_1495	5	ma	NOUN	ka dh ta ha pa ma sa nan
seq_1495	6	sa	NOUN	ka dh ta ha pa ma sa nan
seq_1495	7	nan	NOUN	ka dh ta ha pa ma sa nan
seq_1496	0	pa	NOUN	pa ra ka
seq_1496	1	ra	NOUN	pa ra ka
seq_1496	2	ka	NOUN	pa ra ka
seq_1497	0	ja	VERB	ja ma ma ta sa
seq_1497	1	ma	NOUN	ja ma ma ta sa
seq_1497	2	ma	NOUN	ja ma ma ta sa
seq_1497	3	ta	NOUN	ja ma ma ta sa
seq_1497	4	sa	NOUN	ja ma ma ta sa
seq_1498	0	sa	NOUN	sa ch ka
seq_1498	1	ch	NOUN	sa ch ka
seq_1498	2	ka	NOUN	sa ch ka
seq_1499	0	nan	NOUN	nan ba ch
seq_1499	1	ba	ADJ	nan ba ch
seq_1499	2	ch	NOUN	nan ba ch
seq_1500	0	pa	NOUN	pa ma na
seq_1500	1	ma	NOUN	pa ma na
seq_1500	2	na	NOUN	pa ma na
seq_1501	0	ra	NOUN	ra ga sh gh
seq_1501	1	ga	ADJ	ra ga sh gh
seq_1501	2	sh	VERB	ra ga sh gh
seq_1501	3	gh	NOUN	ra ga sh gh
seq_1502	0	ja	VERB	ja g ta
seq_1502	1	g	NOUN	ja g ta
seq_1502	2	ta	NOUN	ja g ta
seq_1503	0	sa	NOUN	sa ta nan pa
seq_1503	1	ta	NOUN	sa ta nan pa
seq_1503	2	nan	NOUN	sa ta nan pa
seq_1503	3	pa	NOUN	sa ta nan pa
seq_1504	0	pu	ADJ	pu na ja
seq_1504	1	na	NOUN	pu na ja
seq_1504	2	ja	VERB	pu na ja
seq_1505	0	pa	NOUN	pa ch pa
seq_1505	1	ch	NOUN	pa ch pa
seq_1505	2	pa	NOUN	pa ch pa
seq_1506	0	ja	VERB	ja sa ta
seq_1506	1	sa	NOUN	ja sa ta
seq_1506	2	ta	NOUN	ja sa ta
seq_1507	0	na	NOUN	na pa ch dh
seq_1507	1	pa	NOUN	na pa ch dh
seq_1507	2	ch	NOUN	na pa ch dh
seq_1507	3	dh	VERB	na pa ch dh
seq_1508	0	ja	VERB	ja na la
seq_1508	1	na	NOUN	ja na la
seq_1508	2	la	ADJ	ja na la
